,IRRs
0,0.0970797038255874
1,0.09859978650543008
2,0.09859978650543008
3,0.10026877738649927
4,0.1004405089939067
5,0.10209995067209582
6,0.10209995067209582
7,0.10392144732130443
8,0.1004405089939067
9,0.10209995067209582
10,0.10209995067209582
11,0.10392144732130443
12,0.1041154048597321
13,0.10592552168234023
14,0.10592552168234023
15,0.10791099539277402
16,0.1026793209802627
17,0.10433055009055368
18,0.10433055009055368
19,0.1061430879158398
20,0.10634011964335403
21,0.10814135200607973
22,0.10814135200607973
23,0.11011714624397134
24,0.10634011964335403
25,0.10814135200607973
26,0.10814135200607973
27,0.11011714624397134
28,0.1103396065908165
29,0.11230196061565868
30,0.11230196061565868
31,0.11445303773270248
32,0.1026793209802627
33,0.10433055009055368
34,0.10433055009055368
35,0.1061430879158398
36,0.10634011964335403
37,0.10814135200607973
38,0.10814135200607973
39,0.11011714624397134
40,0.10634011964335403
41,0.10814135200607973
42,0.10814135200607973
43,0.11011714624397134
44,0.1103396065908165
45,0.11230196061565868
46,0.11230196061565868
47,0.11445303773270248
48,0.10879661995600007
49,0.11058806629646376
50,0.11058806629646376
51,0.11255319843373153
52,0.11277924588555957
53,0.11473103499389752
54,0.11473103499389752
55,0.11687061603960586
56,0.11277924588555957
57,0.11473103499389752
58,0.11473103499389752
59,0.11687061603960586
60,0.11712594303981859
61,0.11924969855922588
62,0.11924969855922588
63,0.13481350768292347
64,0.10541881936364271
65,0.10706408543985896
66,0.10706408543985896
67,0.10887011170230032
68,0.10907136103017975
69,0.11086611418476511
70,0.11086611418476511
71,0.11283484160682561
72,0.10907136103017975
73,0.11086611418476511
74,0.11086611418476511
75,0.11283484160682561
76,0.11306185553454222
77,0.11501718136139137
78,0.11501718136139137
79,0.11716060201666371
80,0.11153106160828181
81,0.11331601622054781
82,0.11331601622054781
83,0.11527406776590553
84,0.11550462722376217
85,0.11744937514689256
86,0.11744937514689256
87,0.11958128542879212
88,0.11550462722376217
89,0.11744937514689256
90,0.11744937514689256
91,0.11958128542879212
92,0.1198414733661142
93,0.12195760501126945
94,0.12195760501126945
95,0.13746701126874336
96,0.11153106160828181
97,0.11331601622054781
98,0.11331601622054781
99,0.11527406776590553
100,0.11550462722376217
101,0.11744937514689256
102,0.11744937514689256
103,0.11958128542879212
104,0.11550462722376217
105,0.11744937514689256
106,0.11744937514689256
107,0.11958128542879212
108,0.1198414733661142
109,0.12195760501126945
110,0.12195760501126945
111,0.13746701126874336
112,0.11820174677695254
113,0.1201348487543278
114,0.1201348487543278
115,0.12225408589179083
116,0.12251839091529151
117,0.12462197695355946
118,0.12462197695355946
119,0.14004228140808697
120,0.12251839091529151
121,0.12462197695355946
122,0.12462197695355946
123,0.14004228140808697
124,0.12722466723384596
125,0.14252450733337013
126,0.14252450733337013
127,0.1602135687855453
128,0.10541881936364271
129,0.10706408543985896
130,0.10706408543985896
131,0.10887011170230032
132,0.10907136103017975
133,0.11086611418476511
134,0.11086611418476511
135,0.11283484160682561
136,0.10907136103017975
137,0.11086611418476511
138,0.11086611418476511
139,0.11283484160682561
140,0.11306185553454222
141,0.11501718136139137
142,0.11501718136139137
143,0.11716060201666371
144,0.11153106160828181
145,0.11331601622054781
146,0.11331601622054781
147,0.11527406776590553
148,0.11550462722376217
149,0.11744937514689256
150,0.11744937514689256
151,0.11958128542879212
152,0.11550462722376217
153,0.11744937514689256
154,0.11744937514689256
155,0.11958128542879212
156,0.1198414733661142
157,0.12195760501126945
158,0.12195760501126945
159,0.13746701126874336
160,0.11153106160828181
161,0.11331601622054781
162,0.11331601622054781
163,0.11527406776590553
164,0.11550462722376217
165,0.11744937514689256
166,0.11744937514689256
167,0.11958128542879212
168,0.11550462722376217
169,0.11744937514689256
170,0.11744937514689256
171,0.11958128542879212
172,0.1198414733661142
173,0.12195760501126945
174,0.12195760501126945
175,0.13746701126874336
176,0.11820174677695254
177,0.1201348487543278
178,0.1201348487543278
179,0.12225408589179083
180,0.12251839091529151
181,0.12462197695355946
182,0.12462197695355946
183,0.14004228140808697
184,0.12251839091529151
185,0.12462197695355946
186,0.12462197695355946
187,0.14004228140808697
188,0.12722466723384596
189,0.14252450733337013
190,0.14252450733337013
191,0.1602135687855453
192,0.11456503745419457
193,0.11634275922598099
194,0.11634275922598099
195,0.11829292186134019
196,0.11852843839694727
197,0.12046534226175658
198,0.12046534226175658
199,0.12258870714193205
200,0.11852843839694727
201,0.12046534226175658
202,0.12046534226175658
203,0.12258870714193205
204,0.12285423514125286
205,0.12496187472406188
206,0.12496187472406188
207,0.14041068328647027
208,0.12122917826547479
209,0.12315442314910971
210,0.12315442314910971
211,0.12526510047072834
212,0.1255346903999737
213,0.12762977099890999
214,0.12762977099890999
215,0.14298937603973289
216,0.1255346903999737
217,0.12762977099890999
218,0.12762977099890999
219,0.14298937603973289
220,0.1302288871070445
221,0.14546843400589016
222,0.14546843400589016
223,0.16309117085632785
224,0.12122917826547479
225,0.12315442314910971
226,0.12315442314910971
227,0.12526510047072834
228,0.1255346903999737
229,0.12762977099890999
230,0.12762977099890999
231,0.14298937603973289
232,0.1255346903999737
233,0.12762977099890999
234,0.12762977099890999
235,0.14298937603973289
236,0.1302288871070445
237,0.14546843400589016
238,0.14546843400589016
239,0.16309117085632785
240,0.12849334824832018
241,0.1305746123745184
242,0.1305746123745184
243,0.14583606049302483
244,0.1331634034800872
245,0.1483058487908397
246,0.1483058487908397
247,0.1658226752590658
248,0.1331634034800872
249,0.1483058487908397
250,0.1483058487908397
251,0.1658226752590658
252,0.15102015801802665
253,0.16839712969847156
254,0.16839712969847156
255,0.18633947035882667
256,0.10879874782525152
257,0.1104416312432602
258,0.1104416312432602
259,0.11224505925493045
260,0.11245210539238397
261,0.11424424779197888
262,0.11424424779197888
263,0.11621013201008544
264,0.11245210539238397
265,0.11424424779197888
266,0.11424424779197888
267,0.11621013201008544
268,0.11644345137771961
269,0.11839591963533634
270,0.11839591963533634
271,0.12053623247488954
272,0.11492317190315736
273,0.11670545986362933
274,0.11670545986362933
275,0.11866060725840394
276,0.1188974438053636
277,0.12083927446704724
278,0.12083927446704724
279,0.12296801192813901
280,0.1188974438053636
281,0.12083927446704724
282,0.12083927446704724
283,0.12296801192813901
284,0.12323501797286832
285,0.1253479618530133
286,0.1253479618530133
287,0.14083478356943216
288,0.11492317190315736
289,0.11670545986362933
290,0.11670545986362933
291,0.11866060725840394
292,0.1188974438053636
293,0.12083927446704724
294,0.12083927446704724
295,0.12296801192813901
296,0.1188974438053636
297,0.12083927446704724
298,0.12083927446704724
299,0.12296801192813901
300,0.12323501797286832
301,0.1253479618530133
302,0.1253479618530133
303,0.14083478356943216
304,0.1216068610773235
305,0.12353698123686446
306,0.12353698123686446
307,0.1256529752290533
308,0.12592406370776943
309,0.12802439324417234
310,0.12802439324417234
311,0.14342162278663897
312,0.12592406370776943
313,0.12802439324417234
314,0.12802439324417234
315,0.14342162278663897
316,0.13063090331318472
317,0.14590756423783557
318,0.14590756423783557
319,0.163571471407365
320,0.11798038963772538
321,0.11975535471054809
322,0.11975535471054809
323,0.12170251500973871
324,0.12194430578497174
325,0.12387819557258967
326,0.12387819557258967
327,0.12599828218455877
328,0.12194430578497174
329,0.12387819557258967
330,0.12387819557258967
331,0.12599828218455877
332,0.1262706246295964
333,0.12837497260053896
334,0.12837497260053896
335,0.14380045632791122
336,0.12465727371988534
337,0.12657944098366597
338,0.12657944098366597
339,0.12868677080613386
340,0.12896313958359312
341,0.13105486091754615
342,0.13105486091754615
343,0.14639065811466812
344,0.12896313958359312
345,0.13105486091754615
346,0.13105486091754615
347,0.14639065811466812
348,0.13365767939306694
349,0.14887332596913871
350,0.14887332596913871
351,0.16647011629215616
352,0.12465727371988534
353,0.12657944098366597
354,0.12657944098366597
355,0.12868677080613386
356,0.12896313958359312
357,0.13105486091754615
358,0.13105486091754615
359,0.14639065811466812
360,0.12896313958359312
361,0.13105486091754615
362,0.13105486091754615
363,0.14639065811466812
364,0.13365767939306694
365,0.14887332596913871
366,0.14887332596913871
367,0.16647011629215616
368,0.13193499952494095
369,0.13401283145350815
370,0.13401283145350815
371,0.14924995046207715
372,0.13660520220718575
373,0.15172323851011693
374,0.15172323851011693
375,0.1692135576995089
376,0.13660520220718575
377,0.15172323851011693
378,0.15172323851011693
379,0.1692135576995089
380,0.15444133519853862
381,0.17179169463310862
382,0.17179169463310862
383,0.189708336501583
384,0.11798038963772538
385,0.11975535471054809
386,0.11975535471054809
387,0.12170251500973871
388,0.12194430578497174
389,0.12387819557258967
390,0.12387819557258967
391,0.12599828218455877
392,0.12194430578497174
393,0.12387819557258967
394,0.12387819557258967
395,0.12599828218455877
396,0.1262706246295964
397,0.12837497260053896
398,0.12837497260053896
399,0.14380045632791122
400,0.12465727371988534
401,0.12657944098366597
402,0.12657944098366597
403,0.12868677080613386
404,0.12896313958359312
405,0.13105486091754615
406,0.13105486091754615
407,0.14639065811466812
408,0.12896313958359312
409,0.13105486091754615
410,0.13105486091754615
411,0.14639065811466812
412,0.13365767939306694
413,0.14887332596913871
414,0.14887332596913871
415,0.16647011629215616
416,0.12465727371988534
417,0.12657944098366597
418,0.12657944098366597
419,0.12868677080613386
420,0.12896313958359312
421,0.13105486091754615
422,0.13105486091754615
423,0.14639065811466812
424,0.12896313958359312
425,0.13105486091754615
426,0.13105486091754615
427,0.14639065811466812
428,0.13365767939306694
429,0.14887332596913871
430,0.14887332596913871
431,0.16647011629215616
432,0.13193499952494095
433,0.13401283145350815
434,0.13401283145350815
435,0.14924995046207715
436,0.13660520220718575
437,0.15172323851011693
438,0.15172323851011693
439,0.1692135576995089
440,0.13660520220718575
441,0.15172323851011693
442,0.15172323851011693
443,0.1692135576995089
444,0.15444133519853862
445,0.17179169463310862
446,0.17179169463310862
447,0.189708336501583
448,0.12804336922991288
449,0.12995667247034512
450,0.12995667247034512
451,0.13205434548705047
452,0.13233650864909052
453,0.13441863686789673
454,0.13441863686789673
455,0.14968597223467395
456,0.13233650864909052
457,0.13441863686789673
458,0.13441863686789673
459,0.14968597223467395
460,0.13701724408596222
461,0.15216490431088092
462,0.15216490431088092
463,0.16968690751241056
464,0.13531233185332098
465,0.13738055969061516
466,0.13738055969061516
467,0.15254912923368164
468,0.13996863282066388
469,0.1550186036654359
470,0.1550186036654359
471,0.17243403102988697
472,0.13996863282066388
473,0.1550186036654359
474,0.1550186036654359
475,0.17243403102988697
476,0.15773247237205779
477,0.1750084716023515
478,0.1750084716023515
479,0.19285227961474766
480,0.13531233185332098
481,0.13738055969061516
482,0.13738055969061516
483,0.15254912923368164
484,0.13996863282066388
485,0.1550186036654359
486,0.1550186036654359
487,0.17243403102988697
488,0.13996863282066388
489,0.1550186036654359
490,0.1550186036654359
491,0.17243403102988697
492,0.15773247237205779
493,0.1750084716023515
494,0.1750084716023515
495,0.19285227961474766
496,0.14322551427572305
497,0.1581680862428299
498,0.1581680862428299
499,0.17546629102138972
500,0.1608704716634191
501,0.1780305536327588
502,0.1780305536327588
503,0.19576180643037583
504,0.1608704716634191
505,0.1780305536327588
506,0.1780305536327588
507,0.19576180643037583
508,0.18084833363865996
509,0.19843518792543083
510,0.19843518792543083
511,0.21660298143512374
512,0.10879874782525152
513,0.1104416312432602
514,0.1104416312432602
515,0.11224505925493045
516,0.11245210539238397
517,0.11424424779197888
518,0.11424424779197888
519,0.11621013201008544
520,0.11245210539238397
521,0.11424424779197888
522,0.11424424779197888
523,0.11621013201008544
524,0.11644345137771961
525,0.11839591963533634
526,0.11839591963533634
527,0.12053623247488954
528,0.11492317190315736
529,0.11670545986362933
530,0.11670545986362933
531,0.11866060725840394
532,0.1188974438053636
533,0.12083927446704724
534,0.12083927446704724
535,0.12296801192813901
536,0.1188974438053636
537,0.12083927446704724
538,0.12083927446704724
539,0.12296801192813901
540,0.12323501797286832
541,0.1253479618530133
542,0.1253479618530133
543,0.14083478356943216
544,0.11492317190315736
545,0.11670545986362933
546,0.11670545986362933
547,0.11866060725840394
548,0.1188974438053636
549,0.12083927446704724
550,0.12083927446704724
551,0.12296801192813901
552,0.1188974438053636
553,0.12083927446704724
554,0.12083927446704724
555,0.12296801192813901
556,0.12323501797286832
557,0.1253479618530133
558,0.1253479618530133
559,0.14083478356943216
560,0.1216068610773235
561,0.12353698123686446
562,0.12353698123686446
563,0.1256529752290533
564,0.12592406370776943
565,0.12802439324417234
566,0.12802439324417234
567,0.14342162278663897
568,0.12592406370776943
569,0.12802439324417234
570,0.12802439324417234
571,0.14342162278663897
572,0.13063090331318472
573,0.14590756423783557
574,0.14590756423783557
575,0.163571471407365
576,0.11798038963772538
577,0.11975535471054809
578,0.11975535471054809
579,0.12170251500973871
580,0.12194430578497174
581,0.12387819557258967
582,0.12387819557258967
583,0.12599828218455877
584,0.12194430578497174
585,0.12387819557258967
586,0.12387819557258967
587,0.12599828218455877
588,0.1262706246295964
589,0.12837497260053896
590,0.12837497260053896
591,0.14380045632791122
592,0.12465727371988534
593,0.12657944098366597
594,0.12657944098366597
595,0.12868677080613386
596,0.12896313958359312
597,0.13105486091754615
598,0.13105486091754615
599,0.14639065811466812
600,0.12896313958359312
601,0.13105486091754615
602,0.13105486091754615
603,0.14639065811466812
604,0.13365767939306694
605,0.14887332596913871
606,0.14887332596913871
607,0.16647011629215616
608,0.12465727371988534
609,0.12657944098366597
610,0.12657944098366597
611,0.12868677080613386
612,0.12896313958359312
613,0.13105486091754615
614,0.13105486091754615
615,0.14639065811466812
616,0.12896313958359312
617,0.13105486091754615
618,0.13105486091754615
619,0.14639065811466812
620,0.13365767939306694
621,0.14887332596913871
622,0.14887332596913871
623,0.16647011629215616
624,0.13193499952494095
625,0.13401283145350815
626,0.13401283145350815
627,0.14924995046207715
628,0.13660520220718575
629,0.15172323851011693
630,0.15172323851011693
631,0.1692135576995089
632,0.13660520220718575
633,0.15172323851011693
634,0.15172323851011693
635,0.1692135576995089
636,0.15444133519853862
637,0.17179169463310862
638,0.17179169463310862
639,0.189708336501583
640,0.11798038963772538
641,0.11975535471054809
642,0.11975535471054809
643,0.12170251500973871
644,0.12194430578497174
645,0.12387819557258967
646,0.12387819557258967
647,0.12599828218455877
648,0.12194430578497174
649,0.12387819557258967
650,0.12387819557258967
651,0.12599828218455877
652,0.1262706246295964
653,0.12837497260053896
654,0.12837497260053896
655,0.14380045632791122
656,0.12465727371988534
657,0.12657944098366597
658,0.12657944098366597
659,0.12868677080613386
660,0.12896313958359312
661,0.13105486091754615
662,0.13105486091754615
663,0.14639065811466812
664,0.12896313958359312
665,0.13105486091754615
666,0.13105486091754615
667,0.14639065811466812
668,0.13365767939306694
669,0.14887332596913871
670,0.14887332596913871
671,0.16647011629215616
672,0.12465727371988534
673,0.12657944098366597
674,0.12657944098366597
675,0.12868677080613386
676,0.12896313958359312
677,0.13105486091754615
678,0.13105486091754615
679,0.14639065811466812
680,0.12896313958359312
681,0.13105486091754615
682,0.13105486091754615
683,0.14639065811466812
684,0.13365767939306694
685,0.14887332596913871
686,0.14887332596913871
687,0.16647011629215616
688,0.13193499952494095
689,0.13401283145350815
690,0.13401283145350815
691,0.14924995046207715
692,0.13660520220718575
693,0.15172323851011693
694,0.15172323851011693
695,0.1692135576995089
696,0.13660520220718575
697,0.15172323851011693
698,0.15172323851011693
699,0.1692135576995089
700,0.15444133519853862
701,0.17179169463310862
702,0.17179169463310862
703,0.189708336501583
704,0.12804336922991288
705,0.12995667247034512
706,0.12995667247034512
707,0.13205434548705047
708,0.13233650864909052
709,0.13441863686789673
710,0.13441863686789673
711,0.14968597223467395
712,0.13233650864909052
713,0.13441863686789673
714,0.13441863686789673
715,0.14968597223467395
716,0.13701724408596222
717,0.15216490431088092
718,0.15216490431088092
719,0.16968690751241056
720,0.13531233185332098
721,0.13738055969061516
722,0.13738055969061516
723,0.15254912923368164
724,0.13996863282066388
725,0.1550186036654359
726,0.1550186036654359
727,0.17243403102988697
728,0.13996863282066388
729,0.1550186036654359
730,0.1550186036654359
731,0.17243403102988697
732,0.15773247237205779
733,0.1750084716023515
734,0.1750084716023515
735,0.19285227961474766
736,0.13531233185332098
737,0.13738055969061516
738,0.13738055969061516
739,0.15254912923368164
740,0.13996863282066388
741,0.1550186036654359
742,0.1550186036654359
743,0.17243403102988697
744,0.13996863282066388
745,0.1550186036654359
746,0.1550186036654359
747,0.17243403102988697
748,0.15773247237205779
749,0.1750084716023515
750,0.1750084716023515
751,0.19285227961474766
752,0.14322551427572305
753,0.1581680862428299
754,0.1581680862428299
755,0.17546629102138972
756,0.1608704716634191
757,0.1780305536327588
758,0.1780305536327588
759,0.19576180643037583
760,0.1608704716634191
761,0.1780305536327588
762,0.1780305536327588
763,0.19576180643037583
764,0.18084833363865996
765,0.19843518792543083
766,0.19843518792543083
767,0.21660298143512374
768,0.12179812575698339
769,0.12356993458329277
770,0.12356993458329277
771,0.12551365719704663
772,0.12576242631527695
773,0.12769286654583217
774,0.12769286654583217
775,0.1298092009996058
776,0.12576242631527695
777,0.12769286654583217
778,0.12769286654583217
779,0.1298092009996058
780,0.13008912179439644
781,0.13218970416285017
782,0.13218970416285017
783,0.1475884969577809
784,0.12848894586883333
785,0.1304075935411033
786,0.1304075935411033
787,0.1325110948924488
788,0.1327950012494649
789,0.13488288242581992
790,0.13488288242581992
791,0.15019145613969184
792,0.1327950012494649
793,0.13488288242581992
794,0.13488288242581992
795,0.15019145613969184
796,0.1374897024997882
797,0.15267803318134274
798,0.15267803318134274
799,0.17024515369419307
800,0.12848894586883333
801,0.1304075935411033
802,0.1304075935411033
803,0.1325110948924488
804,0.1327950012494649
805,0.13488288242581992
806,0.13488288242581992
807,0.15019145613969184
808,0.1327950012494649
809,0.13488288242581992
810,0.13488288242581992
811,0.15019145613969184
812,0.1374897024997882
813,0.15267803318134274
814,0.15267803318134274
815,0.17024515369419307
816,0.13578148905277612
817,0.13785540049806558
818,0.13785540049806558
819,0.15306472161206544
820,0.14045163584652218
821,0.15554179585337308
822,0.15554179585337308
823,0.17300182688974317
824,0.14045163584652218
825,0.15554179585337308
826,0.15554179585337308
827,0.17300182688974317
828,0.15826398837906003
829,0.1755839545314087
830,0.1755839545314087
831,0.19347123033695127
832,0.1319034372102501
833,0.13381310283440867
834,0.13381310283440867
835,0.13590681880452632
836,0.13619651079408418
837,0.13827467227814863
838,0.13827467227814863
839,0.1535138809392239
840,0.13619651079408418
841,0.13827467227814863
842,0.13827467227814863
843,0.1535138809392239
844,0.14087713315544434
845,0.15599658906543737
846,0.15599658906543737
847,0.1734879456035353
848,0.13918686058409854
849,0.14125104294268884
850,0.14125104294268884
851,0.15639092212915387
852,0.14384283312287716
853,0.15886404989176758
854,0.15886404989176758
855,0.1762482229461428
856,0.14384283312287716
857,0.15886404989176758
858,0.15886404989176758
859,0.1762482229461428
860,0.16158186923020812
861,0.17882652516804337
862,0.17882652516804337
863,0.19664003687254503
864,0.13918686058409854
865,0.14125104294268884
866,0.14125104294268884
867,0.15639092212915387
868,0.14384283312287716
869,0.15886404989176758
870,0.15886404989176758
871,0.1762482229461428
872,0.14384283312287716
873,0.15886404989176758
874,0.15886404989176758
875,0.1762482229461428
876,0.16158186923020812
877,0.17882652516804337
878,0.17882652516804337
879,0.19664003687254503
880,0.1471153604094986
881,0.16202858764069708
882,0.16202858764069708
883,0.17929488374575253
884,0.16473477811301535
885,0.18186287886507382
886,0.18186287886507382
887,0.19956320719734055
888,0.16473477811301535
889,0.18186287886507382
890,0.18186287886507382
891,0.19956320719734055
892,0.1846846941426939
893,0.2022405325859874
894,0.2022405325859874
895,0.22037834617262003
896,0.1319034372102501
897,0.13381310283440867
898,0.13381310283440867
899,0.13590681880452632
900,0.13619651079408418
901,0.13827467227814863
902,0.13827467227814863
903,0.1535138809392239
904,0.13619651079408418
905,0.13827467227814863
906,0.13827467227814863
907,0.1535138809392239
908,0.14087713315544434
909,0.15599658906543737
910,0.15599658906543737
911,0.1734879456035353
912,0.13918686058409854
913,0.14125104294268884
914,0.14125104294268884
915,0.15639092212915387
916,0.14384283312287716
917,0.15886404989176758
918,0.15886404989176758
919,0.1762482229461428
920,0.14384283312287716
921,0.15886404989176758
922,0.15886404989176758
923,0.1762482229461428
924,0.16158186923020812
925,0.17882652516804337
926,0.17882652516804337
927,0.19664003687254503
928,0.13918686058409854
929,0.14125104294268884
930,0.14125104294268884
931,0.15639092212915387
932,0.14384283312287716
933,0.15886404989176758
934,0.15886404989176758
935,0.1762482229461428
936,0.14384283312287716
937,0.15886404989176758
938,0.15886404989176758
939,0.1762482229461428
940,0.16158186923020812
941,0.17882652516804337
942,0.17882652516804337
943,0.19664003687254503
944,0.1471153604094986
945,0.16202858764069708
946,0.16202858764069708
947,0.17929488374575253
948,0.16473477811301535
949,0.18186287886507382
950,0.18186287886507382
951,0.19956320719734055
952,0.16473477811301535
953,0.18186287886507382
954,0.18186287886507382
955,0.19956320719734055
956,0.1846846941426939
957,0.2022405325859874
958,0.2022405325859874
959,0.22037834617262003
960,0.14296726284350614
961,0.14502060270091469
962,0.14502060270091469
963,0.16008309041977253
964,0.14760732147380584
965,0.16255171394897033
966,0.16255171394897033
967,0.17985135317705617
968,0.14760732147380584
969,0.16255171394897033
970,0.16255171394897033
971,0.17985135317705617
972,0.1652645450926896
973,0.18242529014605707
974,0.18242529014605707
975,0.2001566104798761
976,0.15088408439183043
977,0.16572044007358616
978,0.16572044007358616
979,0.18290212455959431
980,0.16842154505778914
981,0.18546566751396765
982,0.18546566751396765
983,0.2030837147255786
984,0.16842154505778914
985,0.18546566751396765
986,0.18546566751396765
987,0.2030837147255786
988,0.18828255170714117
989,0.2057567247982567
990,0.2057567247982567
991,0.22381452737614027
992,0.15088408439183043
993,0.16572044007358616
994,0.16572044007358616
995,0.18290212455959431
996,0.16842154505778914
997,0.18546566751396765
998,0.18546566751396765
999,0.2030837147255786
1000,0.16842154505778914
1001,0.18546566751396765
1002,0.18546566751396765
1003,0.2030837147255786
1004,0.18828255170714117
1005,0.2057567247982567
1006,0.2057567247982567
1007,0.22381452737614027
1008,0.17190470991829973
1009,0.1888206846251078
1010,0.1888206846251078
1011,0.20631419882481608
1012,0.191624958111158
1013,0.20897602803054424
1014,0.20897602803054424
1015,0.22691422915316256
1016,0.191624958111158
1017,0.20897602803054424
1018,0.20897602803054424
1019,0.22691422915316256
1020,0.21190054335531683
1021,0.2296897570681496
1022,0.2296897570681496
1023,0.24807591445413557
